23-11-15,21:48:04,22,1,1,465,0,15:59:54
23-11-15,21:48:14,22,1,1,614,2,20:55:00
23-11-15,21:48:24,22,1,1,904,53,14:51:47
23-11-15,21:48:34,22,1,1,927,21,17:56:08
23-11-15,21:48:44,22,1,1,209,77,07:48:35
23-11-15,21:48:54,22,1,1,612,26,11:48:08
23-11-15,21:49:04,22,1,1,447,97,18:10:57
23-11-15,21:49:14,22,1,1,690,30,03:44:07
23-11-15,21:49:24,22,1,1,154,45,02:34:28
23-11-15,21:49:34,22,1,1,22,42,09:12:13
23-11-15,21:49:44,22,1,1,583,91,00:49:47
23-11-15,21:49:54,22,1,1,568,95,15:55:33
23-11-15,21:50:04,22,1,1,957,60,22:02:32
23-11-15,21:50:14,22,1,1,626,66,13:52:14
23-11-15,21:50:24,22,1,1,716,64,02:33:19
23-11-15,21:50:34,22,1,1,92,5,01:15:24
23-11-15,21:50:44,22,1,1,773,23,03:57:47
23-11-15,21:50:54,22,1,1,704,63,14:33:12
23-11-15,21:51:04,22,1,1,754,94,03:06:33
23-11-15,21:51:14,22,1,1,294,4,14:28:43
23-11-15,21:51:24,22,1,1,258,90,18:05:14
23-11-15,21:51:34,22,1,1,38,48,12:00:05
23-11-15,21:51:44,22,1,1,102,8,18:14:28
23-11-15,21:51:54,22,1,1,706,81,02:20:27
23-11-15,21:52:04,22,1,1,571,61,02:09:51
23-11-15,21:52:14,22,1,1,910,88,18:57:55
23-11-15,21:52:24,22,1,1,667,87,03:42:03
23-11-15,21:52:34,22,1,1,357,76,19:35:38
23-11-15,21:52:44,22,1,1,365,90,01:56:40
23-11-15,21:52:54,22,1,1,99,98,12:11:41
23-11-15,21:53:04,22,1,1,856,56,23:14:21
23-11-15,21:53:14,22,1,1,780,80,12:59:14
23-11-15,21:53:25,22,1,1,799,81,03:10:40
23-11-15,21:53:35,22,1,1,889,44,04:26:23
23-11-15,21:53:45,22,1,1,573,95,08:36:19
23-11-15,21:53:55,22,1,1,5,34,13:16:17
23-11-15,21:54:05,22,1,1,526,87,03:36:52
23-11-15,21:54:15,22,1,1,58,41,20:27:03
23-11-15,21:54:25,22,1,1,225,30,23:32:59
23-11-15,21:54:35,22,1,1,565,28,15:11:47
23-11-15,21:54:45,22,1,1,706,9,13:00:15
23-11-15,21:54:55,22,1,1,891,55,00:58:37
23-11-15,21:55:05,22,1,1,721,42,23:49:20
23-11-15,21:55:15,22,1,1,490,3,01:30:42
23-11-15,21:55:25,22,1,1,993,3,05:05:49
23-11-15,21:55:35,22,1,1,166,2,18:46:09
23-11-15,21:55:45,22,1,1,463,57,01:10:21
23-11-15,21:55:55,22,1,1,312,51,14:58:04
23-11-15,21:56:05,22,1,1,543,72,13:38:34
23-11-15,21:56:15,22,1,1,166,47,14:34:36
23-11-15,21:56:25,22,1,1,360,54,07:21:05
23-11-15,21:56:35,22,1,1,60,10,14:18:52
23-11-15,21:56:45,22,1,1,13,68,12:23:31
23-11-15,21:56:55,22,1,1,672,6,13:09:00
23-11-15,21:57:05,22,1,1,818,61,10:06:29
23-11-15,21:57:15,22,1,1,269,73,18:18:07
23-11-15,21:57:25,22,1,1,560,94,11:05:38
23-11-15,21:57:35,22,1,1,966,45,03:14:19
23-11-15,21:57:45,22,1,1,743,56,13:11:35
23-11-15,21:57:55,22,1,1,968,79,09:40:47
23-11-15,21:58:05,22,1,1,839,2,07:29:57
23-11-15,21:58:15,22,1,1,827,78,09:35:36
23-11-15,21:58:25,22,1,1,540,68,08:21:22
23-11-15,21:58:35,22,1,1,687,18,07:11:53
23-11-15,21:58:45,22,1,1,6,99,11:21:28
23-11-15,21:58:55,22,1,1,538,73,20:57:49
23-11-15,21:59:05,22,1,1,116,74,23:20:51
23-11-15,21:59:15,22,1,1,460,33,17:36:27
23-11-15,21:59:25,22,1,1,719,33,20:25:09
23-11-15,21:59:35,22,1,1,880,43,14:05:57
23-11-15,21:59:45,22,1,1,879,1,01:55:00
23-11-15,21:59:55,22,1,1,817,14,11:39:26
23-11-15,22:00:05,22,1,1,132,11,20:26:02
23-11-15,22:00:15,22,1,1,133,56,01:45:01
23-11-15,22:00:25,22,1,1,733,30,19:48:51
23-11-15,22:00:35,22,1,1,788,0,20:05:52
23-11-15,22:00:45,22,1,1,904,86,09:09:06
23-11-15,22:00:55,22,1,1,81,26,08:40:03
23-11-15,22:01:05,22,1,1,85,88,20:47:24
23-11-15,22:01:15,22,1,1,907,84,13:40:43
23-11-15,22:01:25,22,1,1,188,58,20:19:21
23-11-15,22:01:35,22,1,1,2,19,23:36:01
23-11-15,22:01:46,22,1,1,842,52,08:35:36
23-11-15,22:01:56,22,1,1,202,3,23:09:02
23-11-15,22:02:06,22,1,1,643,84,03:41:47
23-11-15,22:02:16,22,1,1,681,52,23:17:54
23-11-15,22:02:26,22,1,1,409,51,22:58:32
23-11-15,22:02:36,22,1,1,207,52,19:15:46
23-11-15,22:02:46,22,1,1,424,64,17:01:25
23-11-15,22:02:56,22,1,1,396,89,20:30:44
23-11-15,22:03:06,22,1,1,693,64,19:41:07
23-11-15,22:03:16,22,1,1,953,69,08:45:56
23-11-15,22:03:26,22,1,1,187,53,10:03:14
23-11-15,22:03:36,22,1,1,930,46,15:59:30
23-11-15,22:03:46,22,1,1,99,17,14:28:24
23-11-15,22:03:56,22,1,1,970,45,10:24:33
23-11-15,22:04:06,22,1,1,89,53,16:32:15
23-11-15,22:04:16,22,1,1,562,89,22:29:13
23-11-15,22:04:26,22,1,1,536,90,11:05:23
23-11-15,22:04:36,22,1,1,289,21,06:56:36
23-11-15,22:04:46,22,1,1,786,17,10:13:26
23-11-15,22:04:56,22,1,1,75,33,16:44:51
23-11-15,22:05:06,22,1,1,407,10,01:17:02
23-11-15,22:05:16,22,1,1,442,87,17:07:06
23-11-15,22:05:26,22,1,1,434,51,00:51:48
23-11-15,22:05:36,22,1,1,752,44,11:31:26
23-11-15,22:05:46,22,1,1,621,56,12:48:23
23-11-15,22:05:56,22,1,1,461,85,23:41:01
23-11-15,22:06:06,22,1,1,690,4,10:12:23
23-11-15,22:06:16,22,1,1,371,37,07:33:57
23-11-15,22:06:26,22,1,1,582,56,13:24:25
23-11-15,22:06:36,22,1,1,877,3,21:23:23
23-11-15,22:06:46,22,1,1,709,82,00:00:07
23-11-15,22:06:56,22,1,1,215,80,17:37:25
23-11-15,22:07:06,22,1,1,198,88,06:50:08
23-11-15,22:07:16,22,1,1,719,85,16:59:11
23-11-15,22:07:26,22,1,1,148,36,16:00:05
2015-11-23,22:07:49,22,1,1,404,94,18:28:42
2015-11-23,22:07:59,22,1,1,220,66,18:17:35
2015-11-23,22:08:09,22,1,1,207,46,18:30:12
2015-11-23,22:08:19,22,1,1,52,68,21:18:01
2015-11-23,22:08:29,22,1,1,960,65,03:19:44
2015-11-23,22:08:39,22,1,1,104,95,21:14:57
2015-11-23,22:08:49,22,1,1,70,20,22:32:57
2015-11-23,22:08:59,22,1,1,615,44,18:36:29
2015-11-23,22:09:09,22,1,1,669,18,17:00:27
2015-11-23,22:09:19,22,1,1,917,35,10:05:44
2015-11-23,22:09:29,22,1,1,853,22,16:47:53
2015-11-23,22:09:39,22,1,1,684,34,18:40:52
2015-11-23,22:09:49,22,1,1,939,82,03:15:51
2015-11-23,22:09:59,22,1,1,187,79,03:34:58
2015-11-23,22:10:09,22,1,1,712,54,11:00:01
2015-11-23,22:10:19,22,1,1,539,3,10:16:12
2015-11-23,22:10:29,22,1,1,676,32,13:50:58
2015-11-23,22:10:39,22,1,1,948,66,08:27:39
2015-11-23,22:10:49,22,1,1,303,69,02:54:19
2015-11-23,22:10:59,22,1,1,964,69,18:07:28
2015-11-23,22:11:09,22,1,1,286,0,16:30:45
2015-11-23,22:11:19,22,1,1,730,87,19:28:46
2015-11-23,22:11:29,22,1,1,784,71,02:15:50
2015-11-23,22:11:39,22,1,1,237,94,06:59:40
2015-11-23,22:11:49,22,1,1,675,62,15:00:13
2015-11-23,22:11:59,22,1,1,565,84,19:23:20
2015-11-23,22:12:09,22,1,1,809,12,06:49:31
2015-11-23,22:12:19,22,1,1,141,96,01:37:49
2015-11-23,22:12:29,22,1,1,250,46,01:04:22
2015-11-23,22:12:39,22,1,1,985,45,02:56:18
2015-11-23,22:12:49,22,1,1,535,97,02:20:24
2015-11-23,22:12:59,22,1,1,958,40,14:46:54
2015-11-23,22:13:09,22,1,1,917,31,02:28:13
2015-11-23,22:13:19,22,1,1,18,12,00:52:44
2015-11-23,22:13:30,22,1,1,619,77,10:33:28
2015-11-23,22:13:40,22,1,1,468,41,23:11:56
2015-11-23,22:13:50,22,1,1,81,45,10:56:46
2015-11-23,22:14:00,22,1,1,199,77,07:57:36
2015-11-23,22:14:10,22,1,1,215,56,17:13:44
2015-11-23,22:14:20,22,1,1,953,66,15:37:53
2015-11-23,22:14:30,22,1,1,651,66,06:14:59
2015-11-23,22:14:40,22,1,1,558,79,06:55:54
2015-11-23,22:14:50,22,1,1,983,88,20:06:10
2015-11-23,22:15:00,22,1,1,192,30,16:49:47
2015-11-23,22:15:10,22,1,1,29,21,04:07:53
2015-11-23,22:15:20,22,1,1,626,8,16:32:38
2015-11-23,22:15:30,22,1,1,76,75,04:55:47
2015-11-23,22:15:40,22,1,1,470,98,15:32:37
2015-11-23,22:15:50,22,1,1,126,90,08:20:29
2015-11-23,22:16:00,22,1,1,433,6,19:32:49
2015-11-23,22:16:10,22,1,1,152,70,17:27:37
2015-11-23,22:16:20,22,1,1,566,86,12:31:23
2015-11-23,22:16:30,22,1,1,345,100,10:37:47
2015-11-23,22:16:40,22,1,1,512,63,10:41:25
2015-11-23,22:16:50,22,1,1,366,76,19:26:37
2015-11-23,22:17:00,22,1,1,761,60,20:31:05
2015-11-23,22:17:10,22,1,1,594,28,14:44:45
2015-11-23,22:17:20,22,1,1,895,20,20:43:29
2015-11-23,22:17:30,22,1,1,376,47,08:37:48
2015-11-23,22:17:40,22,1,1,838,35,16:16:44
2015-11-23,22:17:50,22,1,1,278,5,12:26:25
2015-11-23,22:18:00,22,1,1,110,68,20:23:58
2015-11-23,22:18:10,22,1,1,336,86,18:46:11
2015-11-23,22:18:20,22,1,1,76,78,12:33:19
2015-11-23,22:18:30,22,1,1,304,7,07:27:45
2015-11-23,22:18:40,22,1,1,191,47,16:27:54
2015-11-23,22:18:50,22,1,1,905,46,23:36:46
2015-11-23,22:19:00,22,1,1,257,2,10:05:50
2015-11-23,22:19:10,22,1,1,78,63,15:33:48
2015-11-23,22:19:20,22,1,1,669,47,03:40:15
2015-11-23,22:19:30,22,1,1,236,30,08:54:30
2015-11-23,22:19:40,22,1,1,664,76,21:39:18
2015-11-23,22:19:50,22,1,1,507,51,16:29:31
2015-11-23,22:20:00,22,1,1,575,9,12:46:03
2015-11-23,22:20:10,22,1,1,988,91,20:24:27
2015-11-23,22:20:20,22,1,1,76,13,23:58:41
2015-11-23,22:20:30,22,1,1,996,99,01:59:55
2015-11-23,22:20:40,22,1,1,439,25,14:30:18
2015-11-23,22:20:50,22,1,1,315,32,19:51:35
2015-11-23,22:21:00,22,1,1,776,80,05:49:01
2015-11-23,22:21:10,22,1,1,451,85,23:50:02
2015-11-23,22:21:20,22,1,1,293,34,15:37:58
2015-11-23,22:21:30,22,1,1,876,6,05:00:53
2015-11-23,22:21:40,22,1,1,543,92,15:55:17
2015-11-23,22:21:50,22,1,1,280,36,01:44:48
2015-11-23,22:22:00,22,1,1,670,27,10:54:05
2015-11-23,22:22:10,22,1,1,825,18,09:37:24
2015-11-23,22:22:20,22,1,1,661,13,19:02:30
2015-11-23,22:22:30,22,1,1,388,32,11:29:17
2015-11-23,22:22:40,22,1,1,599,45,07:03:38
2015-11-23,22:22:50,22,1,1,819,19,07:26:05
2015-11-23,22:23:00,22,1,1,909,63,15:55:38
2015-11-23,22:23:10,22,1,1,181,1,20:48:27
2015-11-23,22:23:20,22,1,1,611,79,22:51:38
2015-11-23,22:23:30,22,1,1,13,12,08:11:58
2015-11-23,22:23:40,22,1,1,569,3,19:19:43
2015-11-23,22:23:51,22,1,1,567,20,09:27:17
2015-11-23,22:24:01,22,1,1,740,68,17:03:03
2015-11-23,22:24:11,22,1,1,65,52,09:40:02
2015-11-23,22:24:21,22,1,1,423,52,05:59:44
2015-11-23,22:24:31,22,1,1,951,18,17:10:50
2015-11-23,22:24:41,22,1,1,514,4,08:22:54
2015-11-23,22:24:51,22,1,1,131,41,21:35:18
2015-11-23,22:25:01,22,1,1,751,74,12:40:42
2015-11-23,22:25:11,22,1,1,238,74,23:44:03
2015-11-23,22:25:21,22,1,1,967,28,03:36:12
2015-11-23,22:25:31,22,1,1,868,31,17:42:44
2015-11-23,22:25:41,22,1,1,335,84,16:07:35
2015-11-23,22:25:51,22,1,1,837,13,20:51:58
2015-11-23,22:26:01,22,1,1,628,29,21:27:57
2015-11-23,22:26:11,22,1,1,430,27,07:47:21
2015-11-23,22:26:21,22,1,1,456,49,05:05:25
2015-11-23,22:26:31,22,1,1,652,16,12:19:33
2015-11-23,22:26:41,22,1,1,529,49,20:43:08
2015-11-23,22:26:51,22,1,1,474,82,13:34:11
2015-11-23,22:27:01,22,1,1,896,84,04:19:11
2015-11-23,22:27:11,22,1,1,89,10,13:51:51
2015-11-23,22:27:21,22,1,1,202,79,20:06:45
2015-11-23,22:27:31,22,1,1,157,98,20:48:11
2015-11-23,22:27:41,22,1,1,935,55,02:33:53
2015-11-23,22:27:51,22,1,1,57,74,05:13:49
2015-11-23,22:28:01,22,1,1,678,57,02:23:47
2015-11-23,22:28:11,22,1,1,135,28,03:14:22
2015-11-23,22:28:21,22,1,1,355,77,00:34:32
2015-11-23,22:28:31,22,1,1,961,35,02:10:28
2015-11-23,22:28:41,22,1,1,487,77,10:19:17
2015-11-23,22:28:51,22,1,1,565,77,18:37:45
2015-11-23,22:29:01,22,1,1,437,16,11:06:07
2015-11-23,22:29:11,22,1,1,705,72,08:26:49
2015-11-23,22:29:21,22,1,1,662,77,02:38:12
2015-11-23,22:29:31,22,1,1,101,97,16:43:19
2015-11-23,22:29:41,22,1,1,963,88,10:53:39
2015-11-23,22:29:51,22,1,1,698,11,15:47:52
2015-11-23,22:30:01,22,1,1,734,49,22:05:34
2015-11-23,22:30:11,22,1,1,903,90,07:16:04
2015-11-23,22:30:21,22,1,1,213,58,12:42:06
2015-11-23,22:30:31,22,1,1,845,34,03:58:34
2015-11-23,22:30:41,22,1,1,733,34,03:26:22
2015-11-23,22:30:51,22,1,1,623,9,12:01:01
2015-11-23,22:31:01,22,1,1,969,42,17:16:30
2015-11-23,22:31:11,22,1,1,552,66,12:43:59
2015-11-23,22:31:21,22,1,1,191,21,13:25:36
2015-11-23,22:31:31,22,1,1,419,61,16:43:09
2015-11-23,22:31:41,22,1,1,512,5,13:21:50
2015-11-23,22:31:51,22,1,1,727,86,21:49:06
2015-11-23,22:32:01,22,1,1,139,52,10:48:17
2015-11-23,22:32:11,22,1,1,948,95,19:07:28
2015-11-23,22:32:21,22,1,1,624,64,01:43:05
2015-11-23,22:32:32,22,1,1,775,22,22:58:53
